"chr","gene_id","gene_name","start","end","transcript","exon","cds"
"4","ENSG00000248425","",14390439,14393992,1,2,0
"4","ENSG00000250893","",40426119,40427585,1,2,0
"4","ENSG00000280043","",49229573,49231284,1,1,0
"4","ENSG00000205794","",40042917,40057199,2,4,0
"4","ENSG00000244031","RPS3AP17",29962644,29963758,1,2,0
"4","ENSG00000174343","CHRNA9",40335333,40355217,3,10,5
"4","ENSG00000249334","",10685003,10697661,1,3,0
"4","ENSG00000171476","HOPX",56647988,56681899,15,45,28
"4","ENSG00000091490","SEL1L3",25747433,25863760,13,104,86
"4","ENSG00000249320","",25472517,25473815,1,3,0
"4","ENSG00000127418","FGFRL1",1009936,1026898,7,37,30
"4","ENSG00000178163","ZNF518B",10439880,10457426,5,12,2
"4","ENSG00000281016","",386174,454070,1,2,0
"4","ENSG00000196810","CTBP1-DT",1249300,1288291,7,13,0
"4","ENSG00000271544","",10238213,10238235,1,1,0
"4","ENSG00000249228","",29046591,29048765,1,2,0
"4","ENSG00000186777","ZNF732",270675,305474,2,7,7
"4","ENSG00000250050","MTND4P9",25718082,25719745,1,2,0
"4","ENSG00000271278","ELOCP33",39932454,39933561,1,3,0
"4","ENSG00000286212","",32005076,32022483,1,4,0
"4","ENSG00000175920","DOK7",3463306,3501473,7,37,23
"4","ENSG00000182903","ZNF721",425815,499156,6,23,15
"4","ENSG00000065882","TBC1D1",37891084,38139175,19,138,93
"4","ENSG00000109705","NKX3-2",13540830,13544508,1,2,2
"4","ENSG00000250147","MORF4L2P1",54086926,54087783,1,1,0
"4","ENSG00000251615","",8355090,8358338,1,1,0
"4","ENSG00000244538","",22594196,22594450,1,1,0
"4","ENSG00000169019","COMMD8",47450787,47463702,2,7,5
"4","ENSG00000197712","FAM114A1",38867677,38945739,6,42,25
"4","ENSG00000250632","LINC02171",3673593,3677855,1,3,0
"4","ENSG00000247708","STX18-AS1",4542131,4787359,19,71,0
"4","ENSG00000250884","OR7E85P",9483718,9484702,1,1,0
"4","ENSG00000170846","",6663396,6676755,4,8,3
"4","ENSG00000248215","LINC02505",36496128,36641939,5,24,0
"4","ENSG00000248302","BNIP3P41",49096,50124,2,2,0
"4","ENSG00000109171","SLAIN2",48341529,48426201,5,27,21
"4","ENSG00000131127","ZNF141",337814,384868,6,21,13
"4","ENSG00000287389","",27917753,27943065,1,3,0
"4","ENSG00000287099","",2859983,2862673,1,2,0
"4","ENSG00000250243","",21304468,21350673,2,7,0
"4","ENSG00000288321","",33467398,33693993,1,9,0
"4","ENSG00000038219","BOD1L1",13568738,13627725,6,52,35
"4","ENSG00000178988","MRFAP1L1",6707701,6709865,2,3,1
"4","ENSG00000251186","",8453410,8454942,1,2,0
"4","ENSG00000273179","",1167778,1168174,1,1,0
"4","ENSG00000188848","BEND4",42110853,42152878,3,18,16
"4","ENSG00000251669","FAM86EP",3941760,3955432,10,43,0
"4","ENSG00000163697","APBB2",40810027,41216714,30,212,114
"4","ENSG00000286297","",13491185,13516498,1,4,0
"4","ENSG00000248466","",36065060,36065726,1,1,0
"4","ENSG00000248399","",2463797,2464124,1,2,0
"4","ENSG00000145247","OCIAD2",48885019,48906937,10,52,23
"4","ENSG00000268391","MTCO3P42",49548918,49549435,1,1,0
"4","ENSG00000251642","",38286994,38287491,1,2,0
"4","ENSG00000163694","RBM47",40423267,40630875,15,66,25
"4","ENSG00000178597","PSAPL1",7430285,7434930,1,1,1
"4","ENSG00000248608","",25504997,25506675,1,1,0
"4","ENSG00000251630","",49561285,49561470,1,1,0
"4","ENSG00000231160","KLF3-AS1",38602438,38664914,17,111,0
"4","ENSG00000249863","",37868292,37869978,1,2,0
"4","ENSG00000181826","RELL1",37590800,37686376,3,19,17
"4","ENSG00000249045","MTND3P24",64610980,64611308,1,1,0
"4","ENSG00000242640","RPS29P11",25678850,25679020,1,1,0
"4","ENSG00000279464","",67607856,67610313,1,1,0
"4","ENSG00000251501","",43586328,43588097,1,1,0
"4","ENSG00000261490","",10068089,10073019,1,2,0
"4","ENSG00000035928","RFC1",39287456,39366375,17,123,74
"4","ENSG00000280015","",38390754,38391675,1,1,0
"4","ENSG00000251080","",27133996,27140051,1,3,0
"4","ENSG00000249079","",49212251,49212624,1,1,0
"4","ENSG00000135605","TEC",48135783,48269838,5,49,23
"4","ENSG00000157796","WDR19",39182504,39285810,18,178,74
"4","ENSG00000286599","",55889743,55903177,1,2,0
"4","ENSG00000248254","",47556731,47560259,1,3,0
"4","ENSG00000286141","",28580991,28600845,1,5,0
"4","ENSG00000250340","LINC02494",58524515,58536328,1,3,0
"4","ENSG00000002587","HS3ST1",11393150,11429564,3,6,3
"4","ENSG00000251296","",10167159,10167765,1,1,0
"4","ENSG00000250312","ZNF718",124501,202303,3,13,11
"4","ENSG00000174130","TLR6",38823715,38856817,5,10,6
"4","ENSG00000251635","LINC02278",38564003,38572022,2,7,0
"4","ENSG00000287999","",52252820,52551574,1,3,0
"4","ENSG00000250190","LINC02364",28996498,29017256,12,55,0
"4","ENSG00000248336","HMGN1P11",62510469,62510771,1,1,0
"4","ENSG00000248515","",19455418,19938448,4,12,0
"4","ENSG00000269848","",49524030,49524185,1,1,0
"4","ENSG00000249064","KRT18P25",40020240,40021517,1,1,0
"4","ENSG00000154277","UCHL1",41256413,41268455,12,89,48
"4","ENSG00000248685","LINC02484",34120090,34335351,4,16,0
"4","ENSG00000186222","BLOC1S4",6716174,6717664,1,1,1
"4","ENSG00000263327","TAPT1-AS1",16226685,16320140,3,10,0
"4","ENSG00000182223","ZAR1",48490252,48494389,1,4,4
"4","ENSG00000249235","",68861332,68861610,1,1,0
"4","ENSG00000250541","",25770266,25773577,1,2,0
"4","ENSG00000242197","",40491733,40492024,1,1,0
"4","ENSG00000109184","DCUN1D4",51843000,51916837,22,149,74
"4","ENSG00000287182","",40743627,40750865,1,2,0
"4","ENSG00000286349","",39614465,39618488,1,2,0
"4","ENSG00000249887","",41924180,41924380,1,1,0
"4","ENSG00000286046","",18418662,18888662,1,9,0
"4","ENSG00000280927","CTBP1-AS",1210120,1218591,1,6,0
"4","ENSG00000276507","",29010619,29011021,1,1,0
"4","ENSG00000248184","LINC02283",54332892,54355954,1,2,0
"4","ENSG00000284684","",6064977,6070162,1,2,2
"4","ENSG00000250892","",201409,205009,1,2,0
"4","ENSG00000249025","ZNF519P4",393534,393658,1,1,0
"4","ENSG00000249453","",23779590,23782560,1,3,0
"4","ENSG00000249216","",41688858,41692797,1,3,0
"4","ENSG00000287320","",34140598,34180729,1,2,0
"4","ENSG00000248281","",30006951,30008316,1,2,0
"4","ENSG00000251129","LINC02506",31997376,32228543,8,33,0
"4","ENSG00000240152","LINC02271",61143656,61153962,2,6,0
"4","ENSG00000185619","PCGF3",705748,770640,13,86,30
"4","ENSG00000248176","",29118304,29211696,2,7,0
"4","ENSG00000251624","UNC93B7",9493736,9498066,1,3,0
"4","ENSG00000145220","LYAR",4267701,4290154,4,26,18
"4","ENSG00000261761","LINC02616",37001772,37023499,5,11,0
"4","ENSG00000248133","MTND4LP22",25719755,25720030,1,1,0
"4","ENSG00000239983","",33968174,33968526,1,1,0
"4","ENSG00000250863","",43972921,44025516,7,29,0
"4","ENSG00000275250","",34714270,34714598,1,1,0
"4","ENSG00000249936","RAC1P2",46723830,46724408,1,1,0
"4","ENSG00000163288","GABRB1",46993723,47426447,5,25,15
"4","ENSG00000250137","",23560923,23768652,2,4,0
"4","ENSG00000250254","PTTG2",37960398,37961128,1,1,1
"4","ENSG00000286089","",40187170,40190464,1,3,0
"4","ENSG00000250425","OR7E35P",9754898,9755778,1,1,0
"4","ENSG00000145244","CORIN",47593999,47838106,11,147,117
"4","ENSG00000121892","PDS5A",39822863,39977956,10,77,57
"4","ENSG00000251385","MTCYBP16",64607703,64608831,1,1,0
"4","ENSG00000250597","",34657606,34669432,3,8,0
"4","ENSG00000251516","",22607501,22611063,1,4,0
"4","ENSG00000250568","",39973128,39973442,1,1,0
"4","ENSG00000134852","CLOCK",55427903,55546909,11,116,66
"4","ENSG00000087008","ACOX3",8366282,8440723,8,84,53
"4","ENSG00000248283","CCNL2P1",42561457,42562425,1,1,0
"4","ENSG00000249882","LINC02501",31506422,31558831,3,10,0
"4","ENSG00000242670","RPL22P13",54221126,54221472,1,1,0
"4","ENSG00000205830","",27207505,27218404,1,2,0
"4","ENSG00000250753","",49579833,49580189,1,1,0
"4","ENSG00000145241","CENPC",67468762,67545503,7,79,43
"4","ENSG00000250016","SNX18P23",49233289,49233965,1,1,0
"4","ENSG00000285454","",42151028,42268110,1,7,0
"4","ENSG00000198277","",68914928,68924741,1,4,0
"4","ENSG00000250954","",33775498,34039914,3,12,0
"4","ENSG00000251329","LINC02353",32351038,32353220,1,2,0
"4","ENSG00000287360","",14359400,14453625,1,3,0
"4","ENSG00000282904","",47463590,47470477,3,8,0
"4","ENSG00000248328","MTCO3P28",64611374,64611888,1,1,0
"4","ENSG00000109133","TMEM33",41935129,41960803,8,51,39
"4","ENSG00000205678","TECRL",64275257,64409468,6,43,30
"4","ENSG00000251383","LINC02483",75354076,75362566,1,4,0
"4","ENSG00000251539","SNX18P24",49561479,49562149,1,1,0
"4","ENSG00000251685","UGT2B27P",69004862,69020414,1,6,0
"4","ENSG00000249631","",11625714,11823906,43,209,0
"4","ENSG00000232471","",49550032,49557400,1,4,0
"4","ENSG00000249330","",46390255,46510194,2,8,0
"4","ENSG00000229585","RPL21P44",53986587,53987058,1,1,0
"4","ENSG00000251334","",48936582,48936880,1,1,0
"4","ENSG00000279918","",19098199,19098740,1,1,0
"4","ENSG00000180673","EXOC5P1",62816826,62818794,1,1,0
"4","ENSG00000250030","",67446267,67446574,1,1,0
"4","ENSG00000248300","LINC02360",11740948,11769468,1,4,0
"4","ENSG00000280285","",56662469,56665694,1,1,0
"4","ENSG00000245748","",7030554,7046231,1,4,0
"4","ENSG00000249892","",59767816,59792114,1,4,0
"4","ENSG00000251587","LDHAP1",4894182,4895173,1,1,0
"4","ENSG00000248660","SRIP1",58103147,58103434,1,1,0
"4","ENSG00000248320","THAP12P9",45323253,45326028,1,2,0
"4","ENSG00000246095","LINC01096",13546075,13547801,2,4,0
"4","ENSG00000249441","",19747179,19754591,1,2,0
"4","ENSG00000248138","",16400430,16512187,2,7,0
"4","ENSG00000251410","",27964517,27985063,2,5,0
"4","ENSG00000249241","LINC02265",40316485,40330419,1,3,0
"4","ENSG00000249956","UGT2B24P",69408828,69423164,1,6,0
"4","ENSG00000244099","RPS23P3",66431092,66431521,1,1,0
"4","ENSG00000270292","",67725183,67726395,1,1,0
"4","ENSG00000145216","FIP1L1",53377641,53460862,13,135,72
"4","ENSG00000250317","SMIM20",25861830,25929874,5,14,9
"4","ENSG00000248416","",722275,724034,1,2,0
"4","ENSG00000250333","",57605694,57658800,2,6,0
"4","ENSG00000271958","",38618265,38619437,1,2,0
"4","ENSG00000064042","LIMCH1",41359607,41700044,22,359,313
"4","ENSG00000251009","",25864881,25869550,1,2,0
"4","ENSG00000287382","",55938153,55947996,1,3,0
"4","ENSG00000157765","SLC34A2",25648011,25678748,7,67,56
"4","ENSG00000250927","MESTP3",28823244,28824211,1,1,0
"4","ENSG00000248545","",25529177,25619468,2,7,0
"4","ENSG00000243920","RPS26P24",57352999,57353329,1,1,0
"4","ENSG00000198155","ZNF876P",212610,255985,2,5,0
"4","ENSG00000162840","MT2P1",68376323,68376505,1,1,0
"4","ENSG00000275959","",44994426,44996022,1,1,0
"4","ENSG00000249729","",44840380,44841402,1,1,0
"4","ENSG00000109181","UGT2B10",68815994,68832023,2,12,12
"4","ENSG00000248837","",22989147,23193740,30,178,0
"4","ENSG00000250125","LINC02232",64914281,65024485,8,45,0
"4","ENSG00000288073","",37454698,37476401,1,4,0
"4","ENSG00000250078","",58562160,58565212,1,3,0
"4","ENSG00000251055","",63128311,63143881,1,3,0
"4","ENSG00000249170","",71300258,71301235,1,1,0
"4","ENSG00000286321","",28225969,28288297,1,2,0
"4","ENSG00000251048","",18488062,18489508,1,2,0
"4","ENSG00000248505","LINC02380",57424495,57478341,6,33,0
"4","ENSG00000247193","",36244116,36274220,3,10,0
"4","ENSG00000249212","ATP1B1P1",42029209,42030123,1,1,0
"4","ENSG00000180610","ZBTB12BP",39770081,39771371,1,3,0
"4","ENSG00000174125","TLR1",38790677,38856817,10,32,6
"4","ENSG00000173597","SULT1B1",69721167,69787961,3,19,13
"4","ENSG00000245067","IGFBP7-AS1",57109762,57207459,3,14,0
"4","ENSG00000248256","OCIAD1-AS1",48852008,48860203,1,2,0
"4","ENSG00000178343","SHISA3",42397488,42402487,1,2,2
"4","ENSG00000163735","CXCL5",73995642,73998677,1,4,4
"4","ENSG00000163683","SMIM14",39546336,39638902,7,27,12
"4","ENSG00000286294","",47481001,47485210,1,3,0
"4","ENSG00000287534","",54065239,54078454,1,2,0
"4","ENSG00000258507","",8858715,8860827,1,2,0
"4","ENSG00000250220","",73259209,73317953,1,5,0
"4","ENSG00000109610","SOD3",24789912,24800842,3,7,2
"4","ENSG00000249763","",69242628,69250815,1,5,0
"4","ENSG00000250906","",40812779,40826151,1,2,0
"4","ENSG00000249337","SNX18P25",49588772,49589529,1,1,0
"4","ENSG00000285998","",57841721,57855271,1,3,0
"4","ENSG00000182308","DCAF4L1",41981756,41986465,1,1,1
"4","ENSG00000260519","",42657496,42657928,1,1,0
"4","ENSG00000163736","PPBP",73986439,73988190,1,3,3
"4","ENSG00000286596","",30718805,30721970,1,2,0
"4","ENSG00000251459","",57490808,57495844,4,12,0
"4","ENSG00000249706","",53899871,53916835,1,3,0
"4","ENSG00000183783","KCTD8",44173903,44448809,2,6,6
"4","ENSG00000248518","",54376002,54376752,1,2,0
"4","ENSG00000248956","HMGB1P44",77963940,77964511,1,1,0
"4","ENSG00000250657","",43340875,43345600,2,7,0
"4","ENSG00000251353","MTND3P5",25720099,25720431,1,1,0
"4","ENSG00000249893","MTND6P16",64608905,64609424,1,1,0
"4","ENSG00000270665","HNRNPA1P67",72807267,72808192,1,1,0
"4","ENSG00000249948","GBA3",22692914,22819575,7,27,21
"4","ENSG00000249699","LINC02261",27217479,27282225,1,6,0
"4","ENSG00000198301","SDAD1",75940950,75990962,10,106,52
"4","ENSG00000287154","",10456745,10531022,1,3,0
"4","ENSG00000079557","AFM",73481745,73504001,2,17,14
"4","ENSG00000250416","SEC63P2",35487812,35489750,1,1,0
"4","ENSG00000156136","DCK",70992538,71030914,6,33,22
"4","ENSG00000145309","CABS1",70334981,70337116,1,2,1
"4","ENSG00000250473","DUTP7",51865050,51865535,1,1,0
"4","ENSG00000185873","TMPRSS11B",68226653,68245694,3,18,10
"4","ENSG00000237961","",49238032,49245419,1,4,0
"4","ENSG00000250656","ST3GAL1P1",67716375,67717388,1,1,0
"4","ENSG00000287331","",6763508,6767660,1,2,0
"4","ENSG00000250819","LINC02493",17171757,17186079,2,10,0
"4","ENSG00000250214","",77864508,77864804,1,1,0
"4","ENSG00000145214","DGKQ",958887,986895,5,64,55
"4","ENSG00000171201","SMR3B",70370093,70390244,3,9,4
"4","ENSG00000277096","",43388157,43388437,1,1,0
"4","ENSG00000249277","SLIRPP2",25686202,25686458,1,1,0
"4","ENSG00000227189","",1151372,1153701,1,2,0
"4","ENSG00000250381","UNC93B4",4143458,4150421,1,4,0
"4","ENSG00000078140","UBE2K",39698109,39782792,7,40,25
"4","ENSG00000249122","",41750345,41757341,1,3,0
"4","ENSG00000170516","COX7B2",46734827,46909245,4,14,4
"4","ENSG00000286189","",84970180,84970730,1,1,0
"4","ENSG00000163739","CXCL1",73869393,73871308,2,7,4
"4","ENSG00000132406","TMEM128",4235542,4248223,2,10,8
"4","ENSG00000245870","LINC00682",41872747,41882955,5,10,0
"4","ENSG00000272969","",55547112,55547889,1,1,0
"4","ENSG00000171209","CSN3",70242588,70251428,1,5,3
"4","ENSG00000286097","",59150924,59180414,1,3,0
"4","ENSG00000260918","",47431960,47438959,1,1,0
"4","ENSG00000249547","",23234625,23285573,1,2,0
"4","ENSG00000213759","UGT2B11",69199951,69214748,2,8,6
"4","ENSG00000138771","SHROOM3",76435229,76783253,13,58,23
"4","ENSG00000250612","",69346609,69358177,1,5,0
"4","ENSG00000247810","",37073681,37133849,12,62,0
"4","ENSG00000132466","ANKRD17",73073376,73258798,11,199,168
"4","ENSG00000145284","SCD5",82629539,82798796,2,9,9
"4","ENSG00000251350","LINC02475",44016700,44022063,4,8,0
"4","ENSG00000109787","KLF3",38664197,38701517,3,12,8
"4","ENSG00000109272","PF4V1",73853296,73854483,1,3,3
"4","ENSG00000075539","FRYL",48497357,48780322,21,350,240
"4","ENSG00000287037","",73997933,74007682,1,3,0
"4","ENSG00000145321","GC",71741696,71804041,8,75,50
"4","ENSG00000287778","",11426874,11467802,3,11,0
"4","ENSG00000156269","NAA11",79225694,79326061,3,7,2
"4","ENSG00000173040","EVC2",5542772,5709548,4,90,74
"4","ENSG00000138668","HNRNPD",82352498,82374503,12,68,51
"4","ENSG00000286784","",32583855,32745525,2,7,0
"4","ENSG00000189308","LIN54",82909973,83012926,10,107,75
"4","ENSG00000270098","LDHAL6EP",71434405,71437924,1,2,0
"4","ENSG00000109132","PHOX2B",41744082,41748725,2,6,3
"4","ENSG00000251373","",29407100,29408012,1,1,0
"4","ENSG00000173610","UGT2A1",69588417,69653249,7,34,24
"4","ENSG00000168152","THAP9",82900684,82919969,6,28,19
"4","ENSG00000248646","",75361207,75434449,1,2,0
"4","ENSG00000251427","",69144734,69147671,1,4,0
"4","ENSG00000250781","",42281830,42391651,4,10,0
"4","ENSG00000244669","",64767130,64767897,1,1,0
"4","ENSG00000072201","LNX1",53459301,53701405,9,47,25
"4","ENSG00000272650","",53997415,53997712,1,1,0
"4","ENSG00000248122","APOOP4",68304343,68304939,1,1,0
"4","ENSG00000231442","LARP1BP1",63350114,63351472,1,1,0
"4","ENSG00000196475","GK2",79406361,79408228,1,1,1
"4","ENSG00000248744","",45009540,45051652,1,6,0
"4","ENSG00000170502","NUDT9",87422573,87459455,8,43,30
"4","ENSG00000249771","",41883060,41935075,2,8,0
"4","ENSG00000249976","",73337233,73337771,1,1,0
"4","ENSG00000249890","",69021656,69022340,1,1,0
"4","ENSG00000231782","LINC00575",82610974,82621610,3,12,0
"4","ENSG00000249051","",73777636,73778060,1,1,0
"4","ENSG00000152784","PRDM8",80183879,80204329,10,58,12
"4","ENSG00000249111","",59152834,59176146,1,2,0
"4","ENSG00000239627","RPL12P20",41389115,41389593,1,1,0
"4","ENSG00000250930","LNX1-AS1",53496400,53549578,4,12,0
"4","ENSG00000249105","",58117758,58118070,1,1,0
"4","ENSG00000248946","MTND3P22",49246601,49246915,1,2,0
"4","ENSG00000249831","",57720035,57724655,1,2,0
"4","ENSG00000251105","",54076625,54076848,1,1,0
"4","ENSG00000109208","SMR3A",70360760,70367158,1,3,2
"4","ENSG00000035720","STAP1",67558727,67607337,2,19,18
"4","ENSG00000224560","",45414337,45414910,1,1,0
"4","ENSG00000251332","PSME2P4",37995494,37996203,1,1,0
"4","ENSG00000249055","TBCAP3",98909537,98909848,1,1,0
"4","ENSG00000249413","",65998846,66150012,1,4,0
"4","ENSG00000145246","ATP10D",47485275,47593486,7,63,36
"4","ENSG00000248987","PRDX4P1",44944015,44944961,1,2,0
"4","ENSG00000250436","LINC02499",73508803,73534128,3,8,0
"4","ENSG00000251325","",27262506,27267254,1,2,0
"4","ENSG00000251264","",54440502,54446723,1,4,0
"4","ENSG00000248543","NPM1P41",82010665,82013095,1,3,0
"4","ENSG00000286150","",100421655,100474461,1,2,0
"4","ENSG00000250006","",77311397,77312111,1,1,0
"4","ENSG00000248613","",68900651,68900910,1,1,0
"4","ENSG00000272626","",68901008,68906983,1,2,0
"4","ENSG00000250550","PPBPP1",73847866,73848829,1,4,0
"4","ENSG00000287239","",89995223,89999409,1,4,0
"4","ENSG00000169851","PCDH7",30720415,31146805,8,21,13
"4","ENSG00000250064","",28435449,28600275,1,4,0
"4","ENSG00000248237","",60784115,60784696,1,1,0
"4","ENSG00000153802","TMPRSS11D",67820876,67884002,8,46,13
"4","ENSG00000186234","FAM86MP",9692495,9702954,1,8,0
"4","ENSG00000272862","",41988741,41989237,1,1,0
"4","ENSG00000173013","CCDC96",7040849,7043001,1,1,1
"4","ENSG00000196616","ADH1B",99304971,99352760,7,50,32
"4","ENSG00000249307","LINC01088",78939485,79309673,17,55,0
"4","ENSG00000249581","CLRN2",17515165,17527104,1,3,3
"4","ENSG00000250642","",68282461,68285959,1,3,0
"4","ENSG00000074211","PPP2R2C",6320578,6563600,9,67,48
"4","ENSG00000253170","",97120701,97135059,1,2,0
"4","ENSG00000135226","UGT2B28",69280475,69295050,2,10,10
"4","ENSG00000251449","MTND1P19",92702345,92702659,1,1,0
"4","ENSG00000248641","HMGA1P2",73098822,73099145,1,1,0
"4","ENSG00000251424","",68834213,68834368,1,1,0
"4","ENSG00000181617","FDCSP",70226124,70235252,1,5,3
"4","ENSG00000248419","",10478524,10478923,1,1,0
"4","ENSG00000255458","",39639107,39666879,7,29,0
"4","ENSG00000163138","PACRGL",20696282,20752907,33,196,134
"4","ENSG00000270480","",82691737,82692468,1,1,0
"4","ENSG00000171234","UGT2B7",69051363,69112987,5,27,19
"4","ENSG00000287174","",59903404,59920670,1,3,0
"4","ENSG00000249920","HNRNPA1P55",73938604,73939558,1,1,0
"4","ENSG00000014824","SLC30A9",41990502,42090461,5,52,22
"4","ENSG00000249382","LINC02619",58939288,58988182,10,25,0
"4","ENSG00000180613","GSX2",54099523,54102498,3,6,4
"4","ENSG00000279013","",91603275,91605292,1,1,0
"4","ENSG00000248926","",77958000,77958780,1,1,0
"4","ENSG00000168818","STX18",4415742,4542346,10,63,28
"4","ENSG00000250710","OR7E99P",4156522,4157443,1,1,0
"4","ENSG00000251529","",68877626,68880131,1,2,0
"4","ENSG00000187653","TMSB4XP8",90838903,90839037,1,1,0
"4","ENSG00000251212","MTND5P4",17061878,17062165,1,1,0
"4","ENSG00000268736","MTCO3P39",49246021,49246538,1,1,0
"4","ENSG00000248725","",85246157,85246912,1,1,0
"4","ENSG00000287375","",74881174,74882934,1,2,0
"4","ENSG00000172955","ADH6",99202638,99219537,8,44,35
"4","ENSG00000163440","PDCL2",55556519,55592245,1,6,6
"4","ENSG00000249019","",39713842,39714451,1,2,0
"4","ENSG00000156140","ADAMTS3",72280969,72569221,4,55,44
"4","ENSG00000164038","SLC9B2",103019868,103085829,11,77,57
"4","ENSG00000224218","",76758554,76801964,1,2,0
"4","ENSG00000250169","MTND5P13",64609454,64610532,1,1,0
"4","ENSG00000250426","FTLP10",68182292,68212470,2,4,0
"4","ENSG00000251219","LINC01217",100778582,100791426,2,5,0
"4","ENSG00000173011","TADA2B",7041899,7057952,5,9,7
"4","ENSG00000250696","",69182100,69216766,2,9,0
"4","ENSG00000286490","",82612184,82615575,1,3,0
