"gene_id","pathway_id","gene_name","pathway_name"
5296,"hsa04152","PIK3R2","AMPK signaling pathway"
8503,"hsa04152","PIK3R3","AMPK signaling pathway"
5170,"hsa04152","PDPK1","AMPK signaling pathway"
207,"hsa04152","AKT1","AMPK signaling pathway"
208,"hsa04152","AKT2","AMPK signaling pathway"
10000,"hsa04152","AKT3","AMPK signaling pathway"
7249,"hsa04152","TSC2","AMPK signaling pathway"
7248,"hsa04152","TSC1","AMPK signaling pathway"
6009,"hsa04152","RHEB","AMPK signaling pathway"
2475,"hsa04152","MTOR","AMPK signaling pathway"
57521,"hsa04152","RPTOR","AMPK signaling pathway"
84335,"hsa04152","AKT1S1","AMPK signaling pathway"
6198,"hsa04152","RPS6KB1","AMPK signaling pathway"
6199,"hsa04152","RPS6KB2","AMPK signaling pathway"
1978,"hsa04152","EIF4EBP1","AMPK signaling pathway"
5468,"hsa04152","PPARG","AMPK signaling pathway"
8408,"hsa04152","ULK1","AMPK signaling pathway"
8140,"hsa04150","SLC7A5","mTOR signaling pathway"
6520,"hsa04150","SLC3A2","mTOR signaling pathway"
153129,"hsa04150","SLC38A9","mTOR signaling pathway"
523,"hsa04150","ATP6V1A","mTOR signaling pathway"
525,"hsa04150","ATP6V1B1","mTOR signaling pathway"
526,"hsa04150","ATP6V1B2","mTOR signaling pathway"
245973,"hsa04150","ATP6V1C2","mTOR signaling pathway"
528,"hsa04150","ATP6V1C1","mTOR signaling pathway"
51382,"hsa04150","ATP6V1D","mTOR signaling pathway"
90423,"hsa04150","ATP6V1E2","mTOR signaling pathway"
529,"hsa04150","ATP6V1E1","mTOR signaling pathway"
9296,"hsa04150","ATP6V1F","mTOR signaling pathway"
9550,"hsa04150","ATP6V1G1","mTOR signaling pathway"
127124,"hsa04150","ATP6V1G3","mTOR signaling pathway"
534,"hsa04150","ATP6V1G2","mTOR signaling pathway"
51606,"hsa04150","ATP6V1H","mTOR signaling pathway"
55004,"hsa04150","LAMTOR1","mTOR signaling pathway"
28956,"hsa04150","LAMTOR2","mTOR signaling pathway"
8649,"hsa04150","LAMTOR3","mTOR signaling pathway"
389541,"hsa04150","LAMTOR4","mTOR signaling pathway"
10542,"hsa04150","LAMTOR5","mTOR signaling pathway"
201163,"hsa04150","FLCN","mTOR signaling pathway"
96459,"hsa04150","FNIP1","mTOR signaling pathway"
57600,"hsa04150","FNIP2","mTOR signaling pathway"
10670,"hsa04150","RRAGA","mTOR signaling pathway"
10325,"hsa04150","RRAGB","mTOR signaling pathway"
64121,"hsa04150","RRAGC","mTOR signaling pathway"
58528,"hsa04150","RRAGD","mTOR signaling pathway"
83667,"hsa04150","SESN2","mTOR signaling pathway"
652968,"hsa04150","CASTOR1","mTOR signaling pathway"
729438,"hsa04150","CASTOR2","mTOR signaling pathway"
54468,"hsa04150","MIOS","mTOR signaling pathway"
81929,"hsa04150","SEH1L","mTOR signaling pathway"
84219,"hsa04150","WDR24","mTOR signaling pathway"
79726,"hsa04150","WDR59","mTOR signaling pathway"
6396,"hsa04150","SEC13","mTOR signaling pathway"
9681,"hsa04150","DEPDC5","mTOR signaling pathway"
10641,"hsa04150","NPRL2","mTOR signaling pathway"
8131,"hsa04150","NPRL3","mTOR signaling pathway"
6502,"hsa04150","SKP2","mTOR signaling pathway"
220441,"hsa04150","RNF152","mTOR signaling pathway"
57521,"hsa04150","RPTOR","mTOR signaling pathway"
84335,"hsa04150","AKT1S1","mTOR signaling pathway"
2475,"hsa04150","MTOR","mTOR signaling pathway"
64798,"hsa04150","DEPTOR","mTOR signaling pathway"
64223,"hsa04150","MLST8","mTOR signaling pathway"
9894,"hsa04150","TELO2","mTOR signaling pathway"
9675,"hsa04150","TTI1","mTOR signaling pathway"
6249,"hsa04150","CLIP1","mTOR signaling pathway"
2887,"hsa04150","GRB10","mTOR signaling pathway"
23175,"hsa04150","LPIN1","mTOR signaling pathway"
64900,"hsa04150","LPIN3","mTOR signaling pathway"
9663,"hsa04150","LPIN2","mTOR signaling pathway"
8408,"hsa04150","ULK1","mTOR signaling pathway"
9706,"hsa04150","ULK2","mTOR signaling pathway"
1978,"hsa04150","EIF4EBP1","mTOR signaling pathway"
1977,"hsa04150","EIF4E","mTOR signaling pathway"
9470,"hsa04150","EIF4E2","mTOR signaling pathway"
253314,"hsa04150","EIF4E1B","mTOR signaling pathway"
6198,"hsa04150","RPS6KB1","mTOR signaling pathway"
6199,"hsa04150","RPS6KB2","mTOR signaling pathway"
1975,"hsa04150","EIF4B","mTOR signaling pathway"
6194,"hsa04150","RPS6","mTOR signaling pathway"
92335,"hsa04150","STRADA","mTOR signaling pathway"
55437,"hsa04150","STRADB","mTOR signaling pathway"
6794,"hsa04150","STK11","mTOR signaling pathway"
51719,"hsa04150","CAB39","mTOR signaling pathway"
81617,"hsa04150","CAB39L","mTOR signaling pathway"
5562,"hsa04150","PRKAA1","mTOR signaling pathway"
5563,"hsa04150","PRKAA2","mTOR signaling pathway"
7248,"hsa04150","TSC1","mTOR signaling pathway"
7249,"hsa04150","TSC2","mTOR signaling pathway"
51256,"hsa04150","TBC1D7","mTOR signaling pathway"
107080638,"hsa04150","TBC1D7-LOC100130357 readthrough","mTOR signaling pathway"
6009,"hsa04150","RHEB","mTOR signaling pathway"
54541,"hsa04150","DDIT4","mTOR signaling pathway"
7471,"hsa04150","WNT1","mTOR signaling pathway"
7472,"hsa04150","WNT2","mTOR signaling pathway"
7482,"hsa04150","WNT2B","mTOR signaling pathway"
7473,"hsa04150","WNT3","mTOR signaling pathway"
89780,"hsa04150","WNT3A","mTOR signaling pathway"
54361,"hsa04150","WNT4","mTOR signaling pathway"
7474,"hsa04150","WNT5A","mTOR signaling pathway"
81029,"hsa04150","WNT5B","mTOR signaling pathway"
7475,"hsa04150","WNT6","mTOR signaling pathway"
7476,"hsa04150","WNT7A","mTOR signaling pathway"
7477,"hsa04150","WNT7B","mTOR signaling pathway"
7478,"hsa04150","WNT8A","mTOR signaling pathway"
7479,"hsa04150","WNT8B","mTOR signaling pathway"
7483,"hsa04150","WNT9A","mTOR signaling pathway"
7484,"hsa04150","WNT9B","mTOR signaling pathway"
7480,"hsa04150","WNT10B","mTOR signaling pathway"
80326,"hsa04150","WNT10A","mTOR signaling pathway"
7481,"hsa04150","WNT11","mTOR signaling pathway"
51384,"hsa04150","WNT16","mTOR signaling pathway"
8321,"hsa04150","FZD1","mTOR signaling pathway"
8324,"hsa04150","FZD7","mTOR signaling pathway"
2535,"hsa04150","FZD2","mTOR signaling pathway"
7976,"hsa04150","FZD3","mTOR signaling pathway"
8322,"hsa04150","FZD4","mTOR signaling pathway"
7855,"hsa04150","FZD5","mTOR signaling pathway"
8325,"hsa04150","FZD8","mTOR signaling pathway"
8323,"hsa04150","FZD6","mTOR signaling pathway"
11211,"hsa04150","FZD10","mTOR signaling pathway"
8326,"hsa04150","FZD9","mTOR signaling pathway"
4041,"hsa04150","LRP5","mTOR signaling pathway"
4040,"hsa04150","LRP6","mTOR signaling pathway"
1857,"hsa04150","DVL3","mTOR signaling pathway"
1856,"hsa04150","DVL2","mTOR signaling pathway"
1855,"hsa04150","DVL1","mTOR signaling pathway"
2932,"hsa04150","GSK3B","mTOR signaling pathway"
7124,"hsa04150","TNF","mTOR signaling pathway"
7132,"hsa04150","TNFRSF1A","mTOR signaling pathway"
3551,"hsa04150","IKBKB","mTOR signaling pathway"
3630,"hsa04150","INS","mTOR signaling pathway"
3479,"hsa04150","IGF1","mTOR signaling pathway"
3643,"hsa04150","INSR","mTOR signaling pathway"
3480,"hsa04150","IGF1R","mTOR signaling pathway"
2885,"hsa04150","GRB2","mTOR signaling pathway"
6654,"hsa04150","SOS1","mTOR signaling pathway"
6655,"hsa04150","SOS2","mTOR signaling pathway"
3265,"hsa04150","HRAS","mTOR signaling pathway"
3845,"hsa04150","KRAS","mTOR signaling pathway"
4893,"hsa04150","NRAS","mTOR signaling pathway"
673,"hsa04150","BRAF","mTOR signaling pathway"
5894,"hsa04150","RAF1","mTOR signaling pathway"
5604,"hsa04150","MAP2K1","mTOR signaling pathway"
5605,"hsa04150","MAP2K2","mTOR signaling pathway"
5594,"hsa04150","MAPK1","mTOR signaling pathway"
5595,"hsa04150","MAPK3","mTOR signaling pathway"
6197,"hsa04150","RPS6KA3","mTOR signaling pathway"
6195,"hsa04150","RPS6KA1","mTOR signaling pathway"
6196,"hsa04150","RPS6KA2","mTOR signaling pathway"
27330,"hsa04150","RPS6KA6","mTOR signaling pathway"
3667,"hsa04150","IRS1","mTOR signaling pathway"
5295,"hsa04150","PIK3R1","mTOR signaling pathway"
5296,"hsa04150","PIK3R2","mTOR signaling pathway"
8503,"hsa04150","PIK3R3","mTOR signaling pathway"
5290,"hsa04150","PIK3CA","mTOR signaling pathway"
5293,"hsa04150","PIK3CD","mTOR signaling pathway"
5291,"hsa04150","PIK3CB","mTOR signaling pathway"
5728,"hsa04150","PTEN","mTOR signaling pathway"
5170,"hsa04150","PDPK1","mTOR signaling pathway"
207,"hsa04150","AKT1","mTOR signaling pathway"
208,"hsa04150","AKT2","mTOR signaling pathway"
10000,"hsa04150","AKT3","mTOR signaling pathway"
1147,"hsa04150","CHUK","mTOR signaling pathway"
79109,"hsa04150","MAPKAP1","mTOR signaling pathway"
253260,"hsa04150","RICTOR","mTOR signaling pathway"
55615,"hsa04150","PRR5","mTOR signaling pathway"
387,"hsa04150","RHOA","mTOR signaling pathway"
5578,"hsa04150","PRKCA","mTOR signaling pathway"
5579,"hsa04150","PRKCB","mTOR signaling pathway"
5582,"hsa04150","PRKCG","mTOR signaling pathway"
6446,"hsa04150","SGK1","mTOR signaling pathway"
1128,"hsa04080","CHRM1","Neuroactive ligand-receptor interaction"
1129,"hsa04080","CHRM2","Neuroactive ligand-receptor interaction"
1131,"hsa04080","CHRM3","Neuroactive ligand-receptor interaction"
1132,"hsa04080","CHRM4","Neuroactive ligand-receptor interaction"
1133,"hsa04080","CHRM5","Neuroactive ligand-receptor interaction"
148,"hsa04080","ADRA1A","Neuroactive ligand-receptor interaction"
147,"hsa04080","ADRA1B","Neuroactive ligand-receptor interaction"
146,"hsa04080","ADRA1D","Neuroactive ligand-receptor interaction"
150,"hsa04080","ADRA2A","Neuroactive ligand-receptor interaction"
151,"hsa04080","ADRA2B","Neuroactive ligand-receptor interaction"
152,"hsa04080","ADRA2C","Neuroactive ligand-receptor interaction"
153,"hsa04080","ADRB1","Neuroactive ligand-receptor interaction"
154,"hsa04080","ADRB2","Neuroactive ligand-receptor interaction"
155,"hsa04080","ADRB3","Neuroactive ligand-receptor interaction"
1812,"hsa04080","DRD1","Neuroactive ligand-receptor interaction"
1813,"hsa04080","DRD2","Neuroactive ligand-receptor interaction"
1814,"hsa04080","DRD3","Neuroactive ligand-receptor interaction"
1815,"hsa04080","DRD4","Neuroactive ligand-receptor interaction"
1816,"hsa04080","DRD5","Neuroactive ligand-receptor interaction"
3269,"hsa04080","HRH1","Neuroactive ligand-receptor interaction"
3274,"hsa04080","HRH2","Neuroactive ligand-receptor interaction"
11255,"hsa04080","HRH3","Neuroactive ligand-receptor interaction"
59340,"hsa04080","HRH4","Neuroactive ligand-receptor interaction"
3350,"hsa04080","HTR1A","Neuroactive ligand-receptor interaction"
3351,"hsa04080","HTR1B","Neuroactive ligand-receptor interaction"
3352,"hsa04080","HTR1D","Neuroactive ligand-receptor interaction"
3354,"hsa04080","HTR1E","Neuroactive ligand-receptor interaction"
3355,"hsa04080","HTR1F","Neuroactive ligand-receptor interaction"
3356,"hsa04080","HTR2A","Neuroactive ligand-receptor interaction"
3357,"hsa04080","HTR2B","Neuroactive ligand-receptor interaction"
3358,"hsa04080","HTR2C","Neuroactive ligand-receptor interaction"
3360,"hsa04080","HTR4","Neuroactive ligand-receptor interaction"
3361,"hsa04080","HTR5A","Neuroactive ligand-receptor interaction"
3362,"hsa04080","HTR6","Neuroactive ligand-receptor interaction"
3363,"hsa04080","HTR7","Neuroactive ligand-receptor interaction"
134860,"hsa04080","TAAR9","Neuroactive ligand-receptor interaction"
319100,"hsa04080","TAAR6","Neuroactive ligand-receptor interaction"
134864,"hsa04080","TAAR1","Neuroactive ligand-receptor interaction"
83551,"hsa04080","TAAR8","Neuroactive ligand-receptor interaction"
9038,"hsa04080","TAAR5","Neuroactive ligand-receptor interaction"
9287,"hsa04080","TAAR2","Neuroactive ligand-receptor interaction"
183,"hsa04080","AGT","Neuroactive ligand-receptor interaction"
185,"hsa04080","AGTR1","Neuroactive ligand-receptor interaction"
186,"hsa04080","AGTR2","Neuroactive ligand-receptor interaction"
8862,"hsa04080","APLN","Neuroactive ligand-receptor interaction"
187,"hsa04080","APLNR","Neuroactive ligand-receptor interaction"
4828,"hsa04080","NMB","Neuroactive ligand-receptor interaction"
2922,"hsa04080","GRP","Neuroactive ligand-receptor interaction"
4829,"hsa04080","NMBR","Neuroactive ligand-receptor interaction"
2925,"hsa04080","GRPR","Neuroactive ligand-receptor interaction"
680,"hsa04080","BRS3","Neuroactive ligand-receptor interaction"
3827,"hsa04080","KNG1","Neuroactive ligand-receptor interaction"
623,"hsa04080","BDKRB1","Neuroactive ligand-receptor interaction"
624,"hsa04080","BDKRB2","Neuroactive ligand-receptor interaction"
718,"hsa04080","C3","Neuroactive ligand-receptor interaction"
719,"hsa04080","C3AR1","Neuroactive ligand-receptor interaction"
727,"hsa04080","C5","Neuroactive ligand-receptor interaction"
728,"hsa04080","C5AR1","Neuroactive ligand-receptor interaction"
2357,"hsa04080","FPR1","Neuroactive ligand-receptor interaction"
2359,"hsa04080","FPR3","Neuroactive ligand-receptor interaction"
2358,"hsa04080","FPR2","Neuroactive ligand-receptor interaction"
885,"hsa04080","CCK","Neuroactive ligand-receptor interaction"
886,"hsa04080","CCKAR","Neuroactive ligand-receptor interaction"
887,"hsa04080","CCKBR","Neuroactive ligand-receptor interaction"
1906,"hsa04080","EDN1","Neuroactive ligand-receptor interaction"
1907,"hsa04080","EDN2","Neuroactive ligand-receptor interaction"
1908,"hsa04080","EDN3","Neuroactive ligand-receptor interaction"
1909,"hsa04080","EDNRA","Neuroactive ligand-receptor interaction"
1910,"hsa04080","EDNRB","Neuroactive ligand-receptor interaction"
51083,"hsa04080","GAL","Neuroactive ligand-receptor interaction"
2587,"hsa04080","GALR1","Neuroactive ligand-receptor interaction"
8811,"hsa04080","GALR2","Neuroactive ligand-receptor interaction"
8484,"hsa04080","GALR3","Neuroactive ligand-receptor interaction"
51738,"hsa04080","GHRL","Neuroactive ligand-receptor interaction"
2693,"hsa04080","GHSR","Neuroactive ligand-receptor interaction"
3814,"hsa04080","KISS1","Neuroactive ligand-receptor interaction"
84634,"hsa04080","KISS1R","Neuroactive ligand-receptor interaction"
5443,"hsa04080","POMC","Neuroactive ligand-receptor interaction"
4157,"hsa04080","MC1R","Neuroactive ligand-receptor interaction"
4158,"hsa04080","MC2R","Neuroactive ligand-receptor interaction"
4159,"hsa04080","MC3R","Neuroactive ligand-receptor interaction"
4160,"hsa04080","MC4R","Neuroactive ligand-receptor interaction"
4161,"hsa04080","MC5R","Neuroactive ligand-receptor interaction"
4295,"hsa04080","MLN","Neuroactive ligand-receptor interaction"
2862,"hsa04080","MLNR","Neuroactive ligand-receptor interaction"
10874,"hsa04080","NMU","Neuroactive ligand-receptor interaction"
10316,"hsa04080","NMUR1","Neuroactive ligand-receptor interaction"
56923,"hsa04080","NMUR2","Neuroactive ligand-receptor interaction"
8620,"hsa04080","NPFF","Neuroactive ligand-receptor interaction"
64106,"hsa04080","NPFFR1","Neuroactive ligand-receptor interaction"
10886,"hsa04080","NPFFR2","Neuroactive ligand-receptor interaction"
4852,"hsa04080","NPY","Neuroactive ligand-receptor interaction"
5697,"hsa04080","PYY","Neuroactive ligand-receptor interaction"
5539,"hsa04080","PPY","Neuroactive ligand-receptor interaction"
4886,"hsa04080","NPY1R","Neuroactive ligand-receptor interaction"
4887,"hsa04080","NPY2R","Neuroactive ligand-receptor interaction"
5540,"hsa04080","NPY4R","Neuroactive ligand-receptor interaction"
100996758,"hsa04080","NPY4R2","Neuroactive ligand-receptor interaction"
4889,"hsa04080","NPY5R","Neuroactive ligand-receptor interaction"
10888,"hsa04080","GPR83","Neuroactive ligand-receptor interaction"
283869,"hsa04080","NPW","Neuroactive ligand-receptor interaction"
256933,"hsa04080","NPB","Neuroactive ligand-receptor interaction"
2831,"hsa04080","NPBWR1","Neuroactive ligand-receptor interaction"
2832,"hsa04080","NPBWR2","Neuroactive ligand-receptor interaction"
4922,"hsa04080","NTS","Neuroactive ligand-receptor interaction"
4923,"hsa04080","NTSR1","Neuroactive ligand-receptor interaction"
23620,"hsa04080","NTSR2","Neuroactive ligand-receptor interaction"
5179,"hsa04080","PENK","Neuroactive ligand-receptor interaction"
5173,"hsa04080","PDYN","Neuroactive ligand-receptor interaction"
4985,"hsa04080","OPRD1","Neuroactive ligand-receptor interaction"
4986,"hsa04080","OPRK1","Neuroactive ligand-receptor interaction"
4988,"hsa04080","OPRM1","Neuroactive ligand-receptor interaction"
4987,"hsa04080","OPRL1","Neuroactive ligand-receptor interaction"
3060,"hsa04080","HCRT","Neuroactive ligand-receptor interaction"
3061,"hsa04080","HCRTR1","Neuroactive ligand-receptor interaction"
3062,"hsa04080","HCRTR2","Neuroactive ligand-receptor interaction"
5020,"hsa04080","OXT","Neuroactive ligand-receptor interaction"
5021,"hsa04080","OXTR","Neuroactive ligand-receptor interaction"
6750,"hsa04080","SST","Neuroactive ligand-receptor interaction"
1325,"hsa04080","CORT","Neuroactive ligand-receptor interaction"
6751,"hsa04080","SSTR1","Neuroactive ligand-receptor interaction"
6752,"hsa04080","SSTR2","Neuroactive ligand-receptor interaction"
6753,"hsa04080","SSTR3","Neuroactive ligand-receptor interaction"
6754,"hsa04080","SSTR4","Neuroactive ligand-receptor interaction"
6755,"hsa04080","SSTR5","Neuroactive ligand-receptor interaction"
6863,"hsa04080","TAC1","Neuroactive ligand-receptor interaction"
255061,"hsa04080","TAC4","Neuroactive ligand-receptor interaction"
6869,"hsa04080","TACR1","Neuroactive ligand-receptor interaction"
6865,"hsa04080","TACR2","Neuroactive ligand-receptor interaction"
6866,"hsa04080","TAC3","Neuroactive ligand-receptor interaction"
6870,"hsa04080","TACR3","Neuroactive ligand-receptor interaction"
10911,"hsa04080","UTS2","Neuroactive ligand-receptor interaction"
257313,"hsa04080","UTS2B","Neuroactive ligand-receptor interaction"
2837,"hsa04080","UTS2R","Neuroactive ligand-receptor interaction"
551,"hsa04080","AVP","Neuroactive ligand-receptor interaction"
552,"hsa04080","AVPR1A","Neuroactive ligand-receptor interaction"
553,"hsa04080","AVPR1B","Neuroactive ligand-receptor interaction"
554,"hsa04080","AVPR2","Neuroactive ligand-receptor interaction"
2147,"hsa04080","F2","Neuroactive ligand-receptor interaction"
1511,"hsa04080","CTSG","Neuroactive ligand-receptor interaction"
3001,"hsa04080","GZMA","Neuroactive ligand-receptor interaction"
5340,"hsa04080","PLG","Neuroactive ligand-receptor interaction"
5646,"hsa04080","PRSS3","Neuroactive ligand-receptor interaction"
5645,"hsa04080","PRSS2","Neuroactive ligand-receptor interaction"
5644,"hsa04080","PRSS1","Neuroactive ligand-receptor interaction"
2149,"hsa04080","F2R","Neuroactive ligand-receptor interaction"
2150,"hsa04080","F2RL1","Neuroactive ligand-receptor interaction"
2151,"hsa04080","F2RL2","Neuroactive ligand-receptor interaction"
9002,"hsa04080","F2RL3","Neuroactive ligand-receptor interaction"
56288,"hsa04080","PARD3","Neuroactive ligand-receptor interaction"
51052,"hsa04080","PRLH","Neuroactive ligand-receptor interaction"
2834,"hsa04080","PRLHR","Neuroactive ligand-receptor interaction"
5367,"hsa04080","PMCH","Neuroactive ligand-receptor interaction"
2847,"hsa04080","MCHR1","Neuroactive ligand-receptor interaction"
84539,"hsa04080","MCHR2","Neuroactive ligand-receptor interaction"
2488,"hsa04080","FSHB","Neuroactive ligand-receptor interaction"
1081,"hsa04080","CGA","Neuroactive ligand-receptor interaction"
2492,"hsa04080","FSHR","Neuroactive ligand-receptor interaction"
3972,"hsa04080","LHB","Neuroactive ligand-receptor interaction"
3973,"hsa04080","LHCGR","Neuroactive ligand-receptor interaction"
7252,"hsa04080","TSHB","Neuroactive ligand-receptor interaction"
7253,"hsa04080","TSHR","Neuroactive ligand-receptor interaction"
5729,"hsa04080","PTGDR","Neuroactive ligand-receptor interaction"
5731,"hsa04080","PTGER1","Neuroactive ligand-receptor interaction"
5732,"hsa04080","PTGER2","Neuroactive ligand-receptor interaction"
5733,"hsa04080","PTGER3","Neuroactive ligand-receptor interaction"
5734,"hsa04080","PTGER4","Neuroactive ligand-receptor interaction"
5737,"hsa04080","PTGFR","Neuroactive ligand-receptor interaction"
5739,"hsa04080","PTGIR","Neuroactive ligand-receptor interaction"
6915,"hsa04080","TBXA2R","Neuroactive ligand-receptor interaction"
134,"hsa04080","ADORA1","Neuroactive ligand-receptor interaction"
135,"hsa04080","ADORA2A","Neuroactive ligand-receptor interaction"
136,"hsa04080","ADORA2B","Neuroactive ligand-receptor interaction"
140,"hsa04080","ADORA3","Neuroactive ligand-receptor interaction"
5029,"hsa04080","P2RY2","Neuroactive ligand-receptor interaction"
5028,"hsa04080","P2RY1","Neuroactive ligand-receptor interaction"
5030,"hsa04080","P2RY4","Neuroactive ligand-receptor interaction"
5031,"hsa04080","P2RY6","Neuroactive ligand-receptor interaction"
10161,"hsa04080","LPAR6","Neuroactive ligand-receptor interaction"
27334,"hsa04080","P2RY10","Neuroactive ligand-receptor interaction"
9934,"hsa04080","P2RY14","Neuroactive ligand-receptor interaction"
286530,"hsa04080","P2RY8","Neuroactive ligand-receptor interaction"
5032,"hsa04080","P2RY11","Neuroactive ligand-receptor interaction"
53829,"hsa04080","P2RY13","Neuroactive ligand-receptor interaction"
2859,"hsa04080","GPR35","Neuroactive ligand-receptor interaction"
1268,"hsa04080","CNR1","Neuroactive ligand-receptor interaction"
1269,"hsa04080","CNR2","Neuroactive ligand-receptor interaction"
5724,"hsa04080","PTAFR","Neuroactive ligand-receptor interaction"
2796,"hsa04080","GNRH1","Neuroactive ligand-receptor interaction"
2797,"hsa04080","GNRH2","Neuroactive ligand-receptor interaction"
2798,"hsa04080","GNRHR","Neuroactive ligand-receptor interaction"
7200,"hsa04080","TRH","Neuroactive ligand-receptor interaction"
7201,"hsa04080","TRHR","Neuroactive ligand-receptor interaction"
4543,"hsa04080","MTNR1A","Neuroactive ligand-receptor interaction"
4544,"hsa04080","MTNR1B","Neuroactive ligand-receptor interaction"
