"ENSG_id","SRR7351059","SRR7351063","SRR7351065","SRR7351060","SRR7351064","SRR7351066"
"ENSG00000254865",1,0,0,0,1,0
"ENSG00000254866",0,1,0,0,0,0
"ENSG00000254867",1,4,2,2,0,1
"ENSG00000254869",0,0,0,2,1,0
"ENSG00000254870",0,0,0,0,0,0
"ENSG00000254871",0,0,0,0,0,0
"ENSG00000254872",4,1,1,0,1,0
"ENSG00000254873",11,9,4,15,10,7
"ENSG00000254874",0,0,0,0,0,0
"ENSG00000254876",31,25,18,27,21,7
"ENSG00000254877",2,12,3,6,1,0
"ENSG00000254878",0,0,0,0,0,0
"ENSG00000254879",0,0,0,0,0,0
"ENSG00000254880",0,0,0,0,0,0
"ENSG00000254883",0,1,0,0,0,0
"ENSG00000254884",7,9,7,7,3,4
"ENSG00000254885",0,0,0,0,0,0
"ENSG00000254886",0,0,0,0,0,0
"ENSG00000254887",50,95,35,72,66,26
"ENSG00000254888",0,0,0,0,0,0
"ENSG00000254889",0,0,0,0,0,0
"ENSG00000254890",0,0,0,0,0,0
"ENSG00000254891",0,0,0,0,0,0
"ENSG00000254892",0,0,0,0,0,0
"ENSG00000254893",238,269,183,307,180,133
"ENSG00000254894",0,0,0,0,0,0
"ENSG00000254895",0,0,0,0,0,0
"ENSG00000254896",0,0,0,0,0,0
"ENSG00000254897",0,1,0,0,0,0
"ENSG00000254898",1,1,0,0,0,0
"ENSG00000254900",0,0,0,0,0,0
"ENSG00000254901",327,297,536,403,506,405
"ENSG00000254902",0,0,0,0,0,0
"ENSG00000254903",0,0,0,0,0,0
"ENSG00000254905",1,2,2,0,1,1
"ENSG00000254906",0,0,0,0,0,0
"ENSG00000254907",2,4,1,2,0,2
"ENSG00000254909",1,0,0,0,0,0
"ENSG00000254910",57,49,82,96,85,51
"ENSG00000254911",0,0,0,0,0,0
"ENSG00000254912",55,62,56,57,41,88
"ENSG00000254913",0,0,0,0,0,0
"ENSG00000254914",0,0,0,0,0,0
"ENSG00000254915",0,0,0,0,0,0
"ENSG00000254916",0,0,0,0,0,0
"ENSG00000254917",0,0,0,0,0,0
"ENSG00000254919",0,0,0,0,0,0
"ENSG00000254920",0,0,0,0,0,0
"ENSG00000254921",0,0,0,0,0,0
"ENSG00000254923",0,0,0,0,0,0
"ENSG00000254924",0,0,0,0,0,0
"ENSG00000254925",0,0,0,0,0,0
"ENSG00000254926",0,0,0,0,0,0
"ENSG00000254927",0,0,0,0,0,0
"ENSG00000254928",4,6,7,2,17,7
"ENSG00000254929",3,2,1,0,1,0
"ENSG00000254930",0,0,0,0,0,0
"ENSG00000254931",0,0,0,0,0,0
"ENSG00000254932",0,0,0,0,0,0
"ENSG00000254933",1,3,2,0,0,1
"ENSG00000254934",0,0,0,0,0,0
"ENSG00000254935",0,0,0,0,0,0
"ENSG00000254936",43,27,18,56,15,10
"ENSG00000254937",0,0,0,0,0,0
"ENSG00000254938",0,0,0,0,0,0
"ENSG00000254939",0,0,0,0,0,0
"ENSG00000254940",0,0,0,0,0,0
"ENSG00000254941",0,0,0,0,0,0
"ENSG00000254942",0,2,1,0,0,0
"ENSG00000254943",0,0,0,0,0,0
"ENSG00000254944",9,4,5,19,5,0
"ENSG00000254946",0,0,1,0,0,1
"ENSG00000254947",0,0,0,0,0,0
"ENSG00000254948",0,0,0,0,0,0
"ENSG00000254949",0,0,0,0,0,0
"ENSG00000254951",0,0,0,0,0,0
"ENSG00000254952",25,26,50,36,35,48
"ENSG00000254953",0,0,0,0,0,0
"ENSG00000254954",0,0,0,0,0,0
"ENSG00000254957",0,0,0,0,0,0
"ENSG00000254959",0,0,0,0,0,0
"ENSG00000254960",0,0,0,0,0,0
"ENSG00000254961",0,0,0,0,0,0
"ENSG00000254962",0,0,0,0,0,0
"ENSG00000254963",1,3,1,1,1,1
"ENSG00000254964",3,0,0,0,1,0
"ENSG00000254965",6,13,3,16,10,5
"ENSG00000254966",1,8,1,6,4,2
"ENSG00000254968",0,3,0,1,1,1
"ENSG00000254971",0,0,0,0,0,0
"ENSG00000254972",0,0,0,0,0,0
"ENSG00000254973",0,0,0,0,0,0
"ENSG00000254974",7,9,8,6,4,2
"ENSG00000254975",1,0,0,0,0,0
"ENSG00000254976",0,0,0,0,0,0
"ENSG00000254978",2,4,0,2,3,0
"ENSG00000254979",2,3,0,2,0,1
"ENSG00000254980",0,0,0,0,0,0
"ENSG00000254981",2,1,1,4,1,0
"ENSG00000254983",1,0,6,0,1,0
"ENSG00000254984",0,0,0,0,0,0
"ENSG00000254985",13,4,11,10,3,2
"ENSG00000254986",454,486,279,708,377,187
"ENSG00000254987",1,1,2,0,0,0
"ENSG00000254988",1,0,0,0,0,0
"ENSG00000254989",0,0,0,0,0,0
"ENSG00000254990",4,5,1,2,2,1
"ENSG00000254991",0,0,0,0,0,0
"ENSG00000254992",0,1,1,3,1,0
"ENSG00000254993",0,0,0,0,0,0
"ENSG00000254995",265,193,306,340,150,216
"ENSG00000254996",142,157,172,243,171,128
"ENSG00000254997",1,2,0,2,0,1
"ENSG00000254998",0,0,0,0,0,0
"ENSG00000254999",1984,2085,2028,2685,2137,1514
"ENSG00000255000",0,0,0,0,0,2
"ENSG00000255001",0,0,0,0,0,0
"ENSG00000255002",9,2,2,3,0,0
"ENSG00000255003",2,0,0,0,0,0
"ENSG00000255004",0,0,0,0,0,0
"ENSG00000255005",0,0,1,0,0,1
"ENSG00000255006",0,0,0,0,0,0
"ENSG00000255007",0,2,3,0,0,1
"ENSG00000255008",0,1,2,0,0,0
"ENSG00000255009",0,0,0,0,0,0
"ENSG00000255010",0,0,2,0,0,0
"ENSG00000255011",0,0,0,0,0,0
"ENSG00000255012",0,0,0,0,0,0
"ENSG00000255014",0,0,0,0,0,0
"ENSG00000255015",0,0,0,0,0,0
"ENSG00000255016",0,0,0,0,0,0
"ENSG00000255018",0,0,0,0,0,0
"ENSG00000255019",0,0,0,0,0,0
"ENSG00000255020",0,0,0,0,0,0
"ENSG00000255021",0,0,0,0,0,0
"ENSG00000255022",0,0,0,0,0,0
"ENSG00000255025",0,0,0,0,0,0
"ENSG00000255026",1000,907,947,956,1344,601
"ENSG00000255027",0,0,0,0,0,0
"ENSG00000255028",0,0,1,1,0,2
"ENSG00000255029",0,0,0,0,0,1
"ENSG00000255030",0,0,0,0,0,0
"ENSG00000255031",1177,847,1369,1173,1055,1393
"ENSG00000255032",0,0,0,0,0,0
"ENSG00000255033",0,0,0,0,0,0
"ENSG00000255035",0,0,0,0,0,0
"ENSG00000255036",0,1,0,1,0,0
"ENSG00000255037",0,0,2,0,0,0
"ENSG00000255038",1,3,2,1,1,3
"ENSG00000255039",0,0,0,0,0,0
"ENSG00000255040",0,0,0,0,0,0
"ENSG00000255041",0,0,0,0,0,0
"ENSG00000255042",1,0,0,1,0,1
"ENSG00000255043",0,0,0,0,0,0
"ENSG00000255045",30,34,23,19,17,13
"ENSG00000255046",20,20,4,21,12,6
"ENSG00000255047",0,0,0,0,0,0
"ENSG00000255048",0,0,0,0,0,0
"ENSG00000255050",7,16,9,20,9,6
"ENSG00000255051",0,1,0,0,0,1
"ENSG00000255052",4,5,5,6,4,5
"ENSG00000255053",0,0,0,0,0,0
"ENSG00000255054",0,0,0,0,0,0
"ENSG00000255055",0,0,0,0,0,0
"ENSG00000255057",2,2,1,0,0,1
"ENSG00000255058",0,0,0,1,0,0
"ENSG00000255059",0,0,0,0,0,0
"ENSG00000255060",0,0,0,0,0,0
"ENSG00000255062",5,5,4,4,6,0
"ENSG00000255063",0,0,0,0,0,0
"ENSG00000255065",0,0,0,0,0,0
"ENSG00000255067",0,0,0,0,0,0
"ENSG00000255070",0,0,0,0,0,0
"ENSG00000255071",0,0,0,0,0,0
"ENSG00000255072",0,0,0,0,0,0
"ENSG00000255073",0,0,0,0,0,0
"ENSG00000255074",0,0,0,0,0,1
"ENSG00000255075",0,0,0,0,0,0
"ENSG00000255076",0,0,0,0,0,0
"ENSG00000255077",0,0,0,0,0,0
"ENSG00000255078",0,0,0,0,0,0
"ENSG00000255079",2,3,1,4,0,0
"ENSG00000255081",4,7,5,1,0,4
"ENSG00000255082",0,0,0,1,0,0
"ENSG00000255083",0,0,0,0,0,0
"ENSG00000255084",0,0,0,0,0,0
"ENSG00000255085",1,0,0,0,0,0
"ENSG00000255086",0,0,0,0,0,0
"ENSG00000255087",0,0,0,0,0,0
"ENSG00000255088",0,0,0,0,0,0
"ENSG00000255089",6,7,4,13,8,12
"ENSG00000255091",0,0,0,0,0,0
"ENSG00000255092",0,0,0,0,0,0
"ENSG00000255093",0,1,0,0,0,0
"ENSG00000255094",0,1,0,0,0,0
"ENSG00000255095",0,0,0,0,0,0
"ENSG00000255096",0,0,0,0,0,0
"ENSG00000255097",4,3,5,0,12,2
"ENSG00000255099",0,0,0,0,0,0
"ENSG00000255100",0,0,0,0,0,0
"ENSG00000255101",2,0,0,0,1,0
"ENSG00000255102",0,0,0,0,0,0
"ENSG00000255104",0,0,0,0,0,0
"ENSG00000255105",0,0,0,0,0,0
"ENSG00000255106",0,0,0,0,0,0
"ENSG00000255107",0,0,0,0,0,0
"ENSG00000255108",24,44,29,36,18,31
"ENSG00000255109",0,0,0,0,0,0
"ENSG00000255110",0,0,0,0,0,0
"ENSG00000255111",0,0,0,0,0,0
"ENSG00000255112",4021,3152,5650,3278,3104,3709
"ENSG00000255113",0,0,0,0,0,0
"ENSG00000255114",1,2,0,2,5,0
"ENSG00000255115",0,0,0,0,1,1
"ENSG00000255116",0,0,0,0,0,0
"ENSG00000255117",0,0,0,0,0,0
"ENSG00000255118",0,3,0,1,0,0
"ENSG00000255119",0,0,0,0,0,0
"ENSG00000255120",0,0,0,1,0,0
"ENSG00000255121",39,30,10,33,23,8
"ENSG00000255122",20,20,6,11,15,2
"ENSG00000255123",0,0,0,0,0,0
"ENSG00000255125",0,0,0,2,0,0
"ENSG00000255126",5,6,4,0,5,2
"ENSG00000255127",0,0,0,0,0,0
"ENSG00000255128",0,0,0,0,0,0
"ENSG00000255129",3,3,2,1,2,0
"ENSG00000255130",0,0,0,0,0,0
"ENSG00000255131",0,0,0,0,0,0
"ENSG00000255132",0,0,0,0,0,0
"ENSG00000255133",1,1,1,0,0,0
"ENSG00000255134",0,0,0,0,0,0
"ENSG00000255135",31,25,30,43,16,10
"ENSG00000255136",0,0,0,0,0,0
"ENSG00000255138",0,2,0,0,0,0
"ENSG00000255139",1,3,5,12,3,4
"ENSG00000255140",0,0,0,0,0,0
"ENSG00000255141",0,0,0,0,0,0
"ENSG00000255142",31,28,23,31,29,13
"ENSG00000255143",0,0,0,0,0,0
"ENSG00000255144",1,0,0,0,1,0
"ENSG00000255145",5,6,1,7,0,0
"ENSG00000255146",0,0,0,0,0,0
"ENSG00000255147",0,0,0,0,0,0
"ENSG00000255148",0,0,0,0,0,0
"ENSG00000255149",0,0,0,0,0,0
"ENSG00000255150",132,168,58,132,46,33
"ENSG00000255151",0,0,0,0,0,0
"ENSG00000255152",0,0,0,0,0,0
"ENSG00000255153",10,18,8,18,7,11
"ENSG00000255154",25,16,8,17,9,10
"ENSG00000255155",0,0,0,0,0,0
"ENSG00000255156",3,5,1,5,1,0
"ENSG00000255157",0,0,0,0,0,0
"ENSG00000255158",2,0,0,2,1,0
"ENSG00000255159",0,0,0,0,0,0
"ENSG00000255160",2,0,1,7,2,0
"ENSG00000255161",0,0,0,0,0,0
"ENSG00000255162",0,0,0,0,0,0
"ENSG00000255163",153,86,329,110,65,226
"ENSG00000255164",2,0,0,0,1,0
"ENSG00000255165",4,11,8,11,10,0
"ENSG00000255166",0,0,0,0,0,0
"ENSG00000255167",0,0,0,0,0,0
"ENSG00000255169",0,0,0,0,0,0
"ENSG00000255170",0,0,0,0,0,0
"ENSG00000255171",0,0,0,0,0,0
"ENSG00000255172",0,0,0,0,0,0
"ENSG00000255173",6,2,2,5,0,1
"ENSG00000255174",0,0,0,0,0,0
"ENSG00000255175",0,0,0,0,0,0
"ENSG00000255176",0,1,0,0,0,1
"ENSG00000255177",3,5,6,1,2,1
"ENSG00000255178",0,0,0,0,0,0
"ENSG00000255179",0,0,0,0,0,0
"ENSG00000255181",0,0,0,0,0,0
"ENSG00000255182",118,120,59,130,58,14
"ENSG00000255183",0,0,0,0,0,0
"ENSG00000255184",0,0,0,0,0,0
"ENSG00000255185",6,6,3,5,5,1
"ENSG00000255186",11,6,2,9,2,1
"ENSG00000255187",0,0,0,0,0,0
"ENSG00000255188",1,1,0,0,0,0
"ENSG00000255189",0,0,0,0,0,0
"ENSG00000255190",0,0,0,0,0,0
"ENSG00000255191",0,0,0,0,0,0
"ENSG00000255192",2,0,0,0,0,0
"ENSG00000255193",0,0,1,0,0,0
"ENSG00000255196",0,0,0,0,0,0
"ENSG00000255197",904,1018,1644,1144,813,1440
"ENSG00000255198",50,33,51,75,49,38
"ENSG00000255199",0,0,0,0,0,0
"ENSG00000255200",45,82,47,30,30,19
"ENSG00000255201",0,2,0,0,0,1
"ENSG00000255202",0,1,0,1,1,1
"ENSG00000255203",0,0,0,0,0,0
"ENSG00000255204",0,0,0,0,0,0
"ENSG00000255205",0,0,0,0,0,0
"ENSG00000255206",0,0,0,0,0,0
"ENSG00000255207",0,0,0,0,0,0
"ENSG00000255209",0,0,0,0,0,0
"ENSG00000255210",0,0,0,0,0,0
"ENSG00000255211",0,0,0,0,0,0
"ENSG00000255213",0,0,0,0,0,0
"ENSG00000255214",0,0,0,0,0,0
"ENSG00000255215",0,0,0,0,0,0
"ENSG00000255216",0,0,0,0,0,0
"ENSG00000255217",0,0,0,0,0,0
"ENSG00000255218",0,0,0,0,0,0
"ENSG00000255219",0,0,0,0,0,0
"ENSG00000255220",0,0,0,0,0,0
"ENSG00000255221",57,37,99,103,304,69
"ENSG00000255222",16,9,1,17,10,8
"ENSG00000255223",0,0,0,0,0,0
"ENSG00000255224",13,14,21,16,16,26
"ENSG00000255225",0,0,0,0,0,0
"ENSG00000255226",0,0,0,0,0,0
"ENSG00000255227",0,0,0,0,0,0
"ENSG00000255229",0,0,0,0,0,1
"ENSG00000255230",0,0,0,0,0,0
"ENSG00000255231",0,2,1,1,0,2
"ENSG00000255232",5,1,3,3,3,1
"ENSG00000255233",0,0,0,0,0,0
"ENSG00000255234",6,4,3,4,2,0
"ENSG00000255235",0,0,0,0,0,0
"ENSG00000255236",0,3,1,0,1,2
"ENSG00000255237",0,0,0,0,0,0
"ENSG00000255238",0,0,0,0,0,0
"ENSG00000255239",0,0,0,0,0,0
"ENSG00000255240",27,46,24,25,30,17
"ENSG00000255241",0,0,0,0,0,0
"ENSG00000255243",0,0,0,0,0,0
"ENSG00000255244",0,0,0,0,0,0
"ENSG00000255245",0,0,0,0,0,0
"ENSG00000255246",0,0,0,0,0,0
"ENSG00000255247",0,0,1,0,0,0
"ENSG00000255248",0,0,0,0,0,0
"ENSG00000255250",0,0,0,1,0,0
"ENSG00000255251",0,0,0,0,0,0
"ENSG00000255252",0,1,0,1,0,0
"ENSG00000255253",0,0,0,0,0,0
"ENSG00000255254",0,0,0,0,0,0
"ENSG00000255255",0,0,0,0,0,0
"ENSG00000255256",0,1,0,1,0,0
"ENSG00000255257",0,0,0,0,0,0
"ENSG00000255258",0,0,0,0,0,0
"ENSG00000255259",0,0,0,0,0,0
"ENSG00000255260",0,0,0,0,0,0
"ENSG00000255261",0,0,0,0,0,0
"ENSG00000255262",0,0,0,0,0,0
"ENSG00000255265",0,0,0,0,0,0
"ENSG00000255266",0,0,0,0,0,0
"ENSG00000255267",0,0,0,0,0,0
"ENSG00000255268",0,0,0,0,0,0
"ENSG00000255269",0,0,0,0,0,0
"ENSG00000255270",0,0,0,0,0,0
"ENSG00000255271",0,0,0,0,0,0
"ENSG00000255272",0,0,0,1,0,0
"ENSG00000255273",0,0,0,0,0,0
"ENSG00000255274",33,21,33,41,25,8
"ENSG00000255275",2,1,0,2,0,0
"ENSG00000255276",0,0,0,0,0,0
"ENSG00000255277",0,0,0,0,0,0
"ENSG00000255279",0,0,0,0,0,0
"ENSG00000255280",0,0,0,0,0,0
"ENSG00000255281",0,0,0,0,0,0
"ENSG00000255282",0,0,0,0,0,0
"ENSG00000255283",0,0,0,0,0,0
"ENSG00000255284",67,88,72,110,98,26
"ENSG00000255285",0,0,0,0,0,0
"ENSG00000255286",0,0,0,0,0,0
"ENSG00000255287",0,0,0,0,0,0
"ENSG00000255288",0,0,0,0,0,0
"ENSG00000255289",0,0,0,0,0,0
"ENSG00000255291",0,0,0,0,0,0
"ENSG00000255292",0,0,0,0,0,0
"ENSG00000255293",0,0,0,0,0,0
"ENSG00000255294",0,0,0,0,0,0
"ENSG00000255295",0,0,0,0,0,0
"ENSG00000255296",0,0,0,0,0,0
"ENSG00000255297",0,0,0,0,0,0
"ENSG00000255298",0,0,0,0,0,0
"ENSG00000255299",18,23,13,19,6,6
"ENSG00000255300",0,0,0,0,0,0
"ENSG00000255301",2,2,0,0,0,2
"ENSG00000255302",2317,2224,1455,3094,1510,863
"ENSG00000255303",0,0,0,0,0,0
"ENSG00000255304",0,0,0,0,0,0
"ENSG00000255305",0,0,0,0,0,0
"ENSG00000255306",5,7,8,4,3,5
"ENSG00000255307",0,0,1,0,1,1
"ENSG00000255308",2,1,0,2,0,1
"ENSG00000255309",0,0,0,0,0,0
"ENSG00000255310",259,199,104,327,209,31
"ENSG00000255311",0,0,0,0,0,0
"ENSG00000255312",0,0,0,0,0,0
"ENSG00000255313",0,0,0,0,0,0
"ENSG00000255314",2,3,2,3,3,0
"ENSG00000255315",0,0,0,0,0,0
"ENSG00000255316",0,0,0,0,0,0
"ENSG00000255317",0,0,0,0,0,0
"ENSG00000255319",7,3,1,0,5,0
"ENSG00000255320",2,6,3,3,3,4
"ENSG00000255321",0,0,0,0,0,0
"ENSG00000255323",0,0,0,0,0,0
"ENSG00000255325",4,0,4,2,3,5
"ENSG00000255326",1,0,0,1,1,0
"ENSG00000255327",0,0,0,0,0,0
"ENSG00000255328",97,194,383,114,580,566
"ENSG00000255329",0,0,0,0,0,0
"ENSG00000255330",1,1,0,3,2,0
"ENSG00000255331",0,1,0,0,0,0
"ENSG00000255332",0,0,0,0,0,0
"ENSG00000255333",0,0,0,0,0,0
"ENSG00000255334",1,0,0,0,0,0
"ENSG00000255335",0,0,0,0,0,0
"ENSG00000255336",0,0,0,0,0,0
"ENSG00000255337",6,8,2,7,6,2
"ENSG00000255338",0,0,0,0,0,0
"ENSG00000255339",0,0,0,0,0,0
"ENSG00000255340",0,2,0,0,0,0
"ENSG00000255341",0,0,0,0,0,0
"ENSG00000255342",0,0,0,0,0,0
"ENSG00000255343",0,0,0,0,0,0
"ENSG00000255344",0,0,0,0,0,0
"ENSG00000255345",0,0,0,0,0,0
"ENSG00000255346",5,0,3,2,0,0
"ENSG00000255347",0,0,0,0,0,0
"ENSG00000255348",0,0,0,0,0,0
"ENSG00000255349",0,0,0,0,0,0
"ENSG00000255350",0,0,0,0,0,0
"ENSG00000255351",2,0,2,2,0,0
"ENSG00000255352",0,0,0,0,0,0
"ENSG00000255353",0,0,0,0,0,0
"ENSG00000255354",1,4,0,1,0,1
"ENSG00000255355",6,2,9,3,3,1
"ENSG00000255356",0,0,0,0,0,0
"ENSG00000255357",0,0,0,0,0,0
"ENSG00000255358",3,1,0,8,4,2
"ENSG00000255359",0,1,0,0,0,0
"ENSG00000255360",0,0,0,0,0,0
"ENSG00000255361",0,0,0,0,0,0
"ENSG00000255362",0,0,0,0,0,0
"ENSG00000255363",7,8,6,7,4,9
"ENSG00000255364",2,7,3,3,5,2
"ENSG00000255365",0,0,0,0,0,0
"ENSG00000255366",0,0,0,0,0,0
"ENSG00000255367",1,2,5,2,1,3
"ENSG00000255368",0,0,0,0,0,0
"ENSG00000255369",0,1,0,0,0,0
"ENSG00000255370",0,0,0,0,0,0
"ENSG00000255371",0,0,0,0,0,0
"ENSG00000255372",0,0,0,0,0,0
"ENSG00000255374",11,4,7,13,1,2
"ENSG00000255375",0,0,0,0,0,0
"ENSG00000255376",0,0,0,0,0,0
"ENSG00000255377",0,0,0,0,0,0
"ENSG00000255378",0,1,0,0,0,0
"ENSG00000255379",0,0,0,0,0,0
"ENSG00000255380",0,0,0,0,0,0
"ENSG00000255381",0,3,0,1,1,0
"ENSG00000255382",1,0,0,0,1,0
"ENSG00000255384",0,0,0,0,0,0
"ENSG00000255385",0,0,0,0,0,0
"ENSG00000255386",0,0,0,0,0,0
"ENSG00000255387",0,0,0,0,0,0
"ENSG00000255388",0,0,0,0,0,0
"ENSG00000255389",63,59,66,70,77,41
"ENSG00000255390",0,0,0,1,0,0
"ENSG00000255391",0,0,0,0,0,0
"ENSG00000255393",0,0,1,0,0,0
"ENSG00000255394",0,0,1,0,0,0
"ENSG00000255395",0,0,0,0,0,0
"ENSG00000255396",0,0,0,0,0,0
"ENSG00000255397",4,5,4,8,5,1
"ENSG00000255398",1738,1389,1965,989,2623,877
"ENSG00000255399",0,0,0,0,0,0
"ENSG00000255400",0,0,0,0,0,0
"ENSG00000255401",0,0,0,1,0,0
"ENSG00000255402",0,0,0,0,0,0
"ENSG00000255403",0,0,0,0,0,0
"ENSG00000255404",0,0,0,0,0,0
"ENSG00000255406",0,0,0,0,0,0
"ENSG00000255408",0,0,0,0,0,0
"ENSG00000255409",18,24,9,21,1,6
"ENSG00000255410",0,1,0,1,0,0
"ENSG00000255411",0,0,0,0,0,0
"ENSG00000255413",0,0,0,0,0,0
"ENSG00000255415",0,0,0,0,0,0
"ENSG00000255416",0,0,0,0,0,0
"ENSG00000255417",0,0,0,0,0,0
"ENSG00000255418",1,2,0,2,1,0
"ENSG00000255420",0,0,0,0,0,0
"ENSG00000255421",0,0,0,0,0,0
"ENSG00000255422",6,11,0,15,14,1
"ENSG00000255423",285,244,270,292,145,211
"ENSG00000255424",0,0,0,0,0,0
"ENSG00000255425",0,0,0,0,0,0
"ENSG00000255426",0,0,0,0,0,0
"ENSG00000255427",0,0,0,0,0,0
"ENSG00000255428",0,0,0,0,0,0
"ENSG00000255429",0,0,0,0,0,0
"ENSG00000255430",0,0,0,0,0,0
"ENSG00000255431",0,0,0,0,0,0
"ENSG00000255432",0,0,0,0,0,0
"ENSG00000255433",0,0,0,0,0,0
"ENSG00000255434",0,0,0,0,0,0
"ENSG00000255435",5,4,1,8,9,1
"ENSG00000255437",0,0,0,0,0,0
"ENSG00000255438",4,15,5,5,9,5
"ENSG00000255439",0,0,0,0,0,0
"ENSG00000255440",0,0,0,0,0,0
"ENSG00000255441",119,70,96,232,72,34
"ENSG00000255442",0,0,0,0,0,0
"ENSG00000255443",5,4,1,4,7,3
"ENSG00000255444",0,0,0,0,0,0
"ENSG00000255445",0,0,0,0,0,0
"ENSG00000255446",18,25,25,16,15,6
"ENSG00000255447",6,5,1,3,0,0
"ENSG00000255448",0,0,0,0,0,0
"ENSG00000255449",14,13,9,18,3,3
"ENSG00000255450",0,0,0,0,0,0
"ENSG00000255451",0,0,0,0,0,0
"ENSG00000255452",0,0,0,0,0,0
"ENSG00000255454",0,0,0,0,0,0
"ENSG00000255455",354,312,225,436,212,159
"ENSG00000255456",0,0,0,0,0,0
"ENSG00000255457",0,0,0,0,0,0
"ENSG00000255458",2,6,3,10,1,6
"ENSG00000255459",0,0,0,0,0,0
"ENSG00000255460",0,0,0,0,0,0
"ENSG00000255461",0,0,0,0,0,0
"ENSG00000255462",0,0,0,0,0,0
"ENSG00000255463",0,0,0,0,0,0
"ENSG00000255464",1,0,0,0,0,0
"ENSG00000255465",0,0,0,0,0,0
"ENSG00000255466",0,0,0,0,0,0
"ENSG00000255467",0,0,0,4,0,2
"ENSG00000255468",21,22,8,27,10,7
"ENSG00000255469",0,0,0,0,0,0
"ENSG00000255470",0,0,0,0,0,0
"ENSG00000255471",0,0,0,0,0,1
"ENSG00000255472",0,0,0,0,0,0
"ENSG00000255474",0,0,0,0,0,0
"ENSG00000255475",0,0,0,0,0,0
"ENSG00000255476",0,0,0,0,0,0
"ENSG00000255477",0,0,0,0,0,0
"ENSG00000255478",3,1,4,0,3,2
"ENSG00000255479",0,0,2,1,1,2
"ENSG00000255480",0,0,0,0,0,0
"ENSG00000255481",0,0,0,0,0,0
"ENSG00000255482",0,0,0,0,0,0
"ENSG00000255483",0,0,0,0,0,0
"ENSG00000255484",0,1,0,8,1,0
"ENSG00000255485",0,0,0,0,0,0
"ENSG00000255486",0,0,0,0,0,0
"ENSG00000255487",5,6,5,15,7,1
"ENSG00000255489",0,0,0,0,0,0
"ENSG00000255490",0,0,0,0,0,0
"ENSG00000255491",2,9,4,5,1,3
"ENSG00000255492",0,0,0,0,0,0
"ENSG00000255493",0,0,0,0,0,0
"ENSG00000255494",0,0,0,0,0,0
"ENSG00000255495",33,18,5,25,20,4
"ENSG00000255496",0,0,0,0,0,0
"ENSG00000255497",0,0,0,0,0,0
"ENSG00000255498",7,7,1,3,1,3
"ENSG00000255499",0,0,0,0,0,0
"ENSG00000255500",0,0,0,0,0,0
"ENSG00000255501",0,0,0,0,0,0
"ENSG00000255502",0,0,0,0,0,0
"ENSG00000255503",1,0,0,0,1,0
"ENSG00000255504",0,0,0,0,0,0
"ENSG00000255505",0,0,0,0,0,0
"ENSG00000255506",0,0,0,0,0,0
"ENSG00000255507",7,2,3,2,7,2
"ENSG00000255508",4,8,1,6,4,2
"ENSG00000255510",0,0,0,0,0,0
"ENSG00000255511",0,0,0,0,0,0
"ENSG00000255512",0,0,0,0,0,0
"ENSG00000255513",0,0,0,0,0,0
"ENSG00000255514",0,1,0,0,0,0
"ENSG00000255515",0,0,0,0,0,0
"ENSG00000255516",0,0,0,0,0,0
"ENSG00000255517",38,36,14,37,23,3
"ENSG00000255518",2,6,2,3,6,0
"ENSG00000255519",0,0,0,0,0,0
"ENSG00000255520",1,1,1,5,0,0
"ENSG00000255521",4,13,2,9,6,3
"ENSG00000255522",0,0,0,1,0,0
"ENSG00000255523",0,0,0,0,0,0
"ENSG00000255524",8,1,4,5,1,2
"ENSG00000255525",0,0,0,0,0,0
"ENSG00000255526",0,0,0,0,0,0
"ENSG00000255527",0,0,0,0,0,0
"ENSG00000255528",0,0,0,0,0,0
"ENSG00000255529",343,371,253,558,281,138
"ENSG00000255530",0,0,0,0,0,0
"ENSG00000255531",0,0,0,0,0,0
"ENSG00000255532",0,0,0,0,0,0
"ENSG00000255533",2,3,1,0,3,1
"ENSG00000255534",0,0,0,0,0,0
"ENSG00000255535",0,0,0,0,0,0
"ENSG00000255536",0,0,0,0,0,0
"ENSG00000255537",0,0,0,0,0,0
"ENSG00000255538",2,0,0,0,0,0
"ENSG00000255539",2,0,0,1,2,0
"ENSG00000255540",0,0,0,0,0,0
"ENSG00000255541",23,13,4,2,9,1
"ENSG00000255542",0,0,0,0,0,0
"ENSG00000255543",0,0,0,0,0,0
"ENSG00000255544",0,0,0,0,0,0
"ENSG00000255545",9,28,21,23,17,2
"ENSG00000255546",0,0,0,0,0,0
"ENSG00000255547",0,0,0,0,0,0
"ENSG00000255548",0,0,0,0,0,0
"ENSG00000255549",2,0,1,4,1,0
"ENSG00000255550",0,0,0,0,0,0
"ENSG00000255551",0,0,0,0,0,0
"ENSG00000255552",1,0,0,0,0,0
"ENSG00000255553",0,0,0,0,1,0
"ENSG00000255554",1,1,0,3,0,0
"ENSG00000255555",0,0,0,0,0,0
"ENSG00000255556",0,0,0,0,0,0
"ENSG00000255557",0,0,0,0,1,0
"ENSG00000255558",0,0,0,0,0,0
"ENSG00000255559",9,7,10,8,11,7
"ENSG00000255560",0,0,0,0,0,0
"ENSG00000255561",36,34,18,46,16,14
"ENSG00000255562",0,0,0,0,0,0
"ENSG00000255563",0,0,0,0,0,0
"ENSG00000255565",0,0,0,0,0,0
